id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,budget
24780232,Apartment in sun drenched Upper Manhattan,17778872,Jacqueline,Manhattan,Morningside Heights,40.80937,-73.95881,Entire home/apt,350,3,0,,,1,0,Average
24849193,Cozy Tropical NYC Room with Stunning View,36364146,Tomas,Manhattan,Morningside Heights,40.80672,-73.96713000000001,Private room,125,6,3,2018-12-28,0.22,1,34,Average
25104274,Nice bedroom in Morningside Heights spacious flat,7056141,Magda,Manhattan,Morningside Heights,40.80403,-73.96479000000001,Private room,65,30,0,,,1,39,Average
25117612,Spacious room in Morningside Heights,147313504,Lorena,Manhattan,Morningside Heights,40.81385,-73.9614,Private room,50,5,0,,,1,24,Average
25614818,New York Apartment steps from Central Park,77108752,Tyler,Manhattan,Morningside Heights,40.80227,-73.95985,Entire home/apt,250,3,0,,,1,0,Average
25826245,Morningside Heights Gem,123073403,Claudia,Manhattan,Morningside Heights,40.80551,-73.96618000000001,Entire home/apt,125,3,1,2019-01-13,0.17,1,0,Average
25889072,private room near columbia,1226850,Tony,Manhattan,Morningside Heights,40.81338,-73.96042,Private room,70,3,0,,,1,0,Average
25895132,Private Queen Room steps from Columbia and Subway,17221402,Emily,Manhattan,Morningside Heights,40.81313,-73.96148000000001,Private room,75,2,22,2019-01-01,1.88,1,0,Average
25937698,Private room in Manhattan,37280441,Mary,Manhattan,Morningside Heights,40.810390000000005,-73.95948,Private room,70,1,67,2019-04-07,5.19,2,0,Average
26075796,Spacious Studio Near Columbia University,155807678,Gloria,Manhattan,Morningside Heights,40.80395,-73.96311,Entire home/apt,113,45,0,,,1,87,Average
26126894,2+1 Bedroom Apartment Upper West Side,17444700,Andrés,Manhattan,Morningside Heights,40.80724,-73.96677,Entire home/apt,250,7,4,2019-06-29,0.37,1,4,Average
26139678,Private cozy room in perfect UWS,18497228,현선,Manhattan,Morningside Heights,40.80485,-73.96534,Private room,1200,60,0,,,1,365,Average
26472079,Cozy studio at UWS near Columbia university,274910,Yooin,Manhattan,Morningside Heights,40.809979999999996,-73.95756,Entire home/apt,90,1,25,2019-06-25,2.07,1,0,Average
26499284,Private Room and most of apt in Upper West Side,127595553,Santiago,Manhattan,Morningside Heights,40.80624,-73.9634,Private room,90,1,7,2018-07-31,0.57,1,0,Average
26679556,Very Sunny Apt on UWS,4231845,Yann,Manhattan,Morningside Heights,40.80494,-73.96426,Entire home/apt,95,2,2,2018-08-15,0.18,1,0,Average
27194554,Upper West Side Getaway In the City Center,14459075,Eddy,Manhattan,Morningside Heights,40.80279,-73.96325,Private room,60,2,58,2019-07-07,5.67,1,110,Average
27225628,Columbia/Morningside 1BR Sublet in 3BR Apt,23619449,Kaedin,Manhattan,Morningside Heights,40.81308,-73.95993,Private room,45,31,1,2018-08-31,0.1,1,1,Average
27494734,New York - Columbia/Harlem big Apartment,22896813,Jacqueline,Manhattan,Morningside Heights,40.81382,-73.95939,Private room,100,3,1,2018-08-12,0.09,1,0,Average
28381581,Huge Room in Upper West close to Columbia & Subway,2666466,Javier,Manhattan,Morningside Heights,40.804390000000005,-73.96393,Private room,130,4,37,2019-06-18,4.16,1,38,Average
28461316,2 bedroom/1 bathroom next to Columbia University,82736848,Courtney,Manhattan,Morningside Heights,40.81214,-73.96488000000001,Entire home/apt,150,2,2,2019-01-01,0.21,1,0,Average
28758083,TJ Room,123145309,Akshay,Manhattan,Morningside Heights,40.81623,-73.96103000000001,Private room,50,1,2,2018-10-08,0.22,1,0,Average
28835678,Charming and cozy one-bedroom on Upper West Side,94395484,Rosemarie,Manhattan,Morningside Heights,40.81511,-73.95998,Entire home/apt,140,2,6,2019-02-24,0.66,1,0,Average
29028668,Beautiful Large NYC 1 Bedroom With Views,218770781,Mike,Manhattan,Morningside Heights,40.81088,-73.95676999999999,Entire home/apt,135,2,4,2019-06-08,0.53,1,22,Average
29055747,British Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80445,-73.96373,Private room,75,1,29,2019-06-23,3.33,3,8,Average
29220176,American Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80303,-73.96336,Private room,80,1,48,2019-06-17,5.54,3,7,Average
29220410,Canadian Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80423,-73.96334,Private room,75,1,23,2019-06-11,2.74,3,8,Average
29383018,"Comfort room A in upper west side NY, Columbia",221355351,James,Manhattan,Morningside Heights,40.81548,-73.95931,Private room,80,1,38,2019-06-22,4.4,4,57,Average
29383019,"Sunny room B in upper west side NY, Columbia",221355351,James,Manhattan,Morningside Heights,40.813759999999995,-73.95954,Private room,85,1,66,2019-06-22,7.59,4,71,Average
29383020,"Premier room D in upper west side NY, Columbia",221355351,James,Manhattan,Morningside Heights,40.81454,-73.96086,Private room,98,1,51,2019-06-22,5.86,4,56,Average
29383021,"Cozy room C in upper west side NY, Columbia",221355351,James,Manhattan,Morningside Heights,40.81386,-73.95936,Private room,90,1,55,2019-06-15,6.4,4,87,Average
29418724,Park view New York Apartment,57675402,Nofar,Manhattan,Morningside Heights,40.814240000000005,-73.96051,Entire home/apt,100,4,2,2018-12-27,0.3,1,0,Average
29435528,Single cozy room in Manhattan's Upper West Side,39481825,Ami,Manhattan,Morningside Heights,40.80559,-73.96606,Private room,70,1,15,2019-07-02,1.77,1,16,Average
29455324,Very spacious 2-BR entire apartment in the UWS,92657816,Juan Francisco,Manhattan,Morningside Heights,40.80413,-73.96415999999999,Entire home/apt,239,2,9,2019-04-08,1.04,2,154,Average
29455764,Single room in a 2-br apartment in the UWS,92657816,Juan Francisco,Manhattan,Morningside Heights,40.804629999999996,-73.96373,Private room,99,3,3,2019-03-04,0.38,2,0,Average
29518083,"Premier room in UWS NYC, Columbia, Central Park",222285897,Alvin,Manhattan,Morningside Heights,40.80392,-73.96556,Private room,120,1,52,2019-06-17,6.14,4,31,Average
29616041,"Cozy Apt in UWS Manhattan, Columbia, Central Park",222285897,Alvin,Manhattan,Morningside Heights,40.80431,-73.96512,Private room,98,1,23,2019-06-18,3.22,4,64,Average
29626161,"Sunny room in UWS, Columbia,Central Park",222285897,Alvin,Manhattan,Morningside Heights,40.80441,-73.96351999999999,Private room,85,1,46,2019-07-05,5.59,4,20,Average
29626682,"Comfort room in UWS, Columbia,CentralPark",222285897,Alvin,Manhattan,Morningside Heights,40.8042,-73.96491,Private room,90,1,42,2019-06-25,5.04,4,61,Average
29688903,Room J near Columbia,223431101,Stella,Manhattan,Morningside Heights,40.80434,-73.9649,Private room,80,1,28,2019-06-22,3.53,3,8,Average
29760721,Room M near Columbia,223431101,Stella,Manhattan,Morningside Heights,40.8043,-73.96342,Private room,75,1,37,2019-06-19,4.72,3,10,Average
29828657,Upper West Side Studio,48967970,John,Manhattan,Morningside Heights,40.805279999999996,-73.95928,Entire home/apt,150,20,0,,,1,33,Average
29832437,Room Q near Columbia,223431101,Stella,Manhattan,Morningside Heights,40.80307,-73.96386,Private room,80,1,37,2019-06-23,4.78,3,9,Average
29852434,Single Bedroom near Columbia University,73655921,七,Manhattan,Morningside Heights,40.8088,-73.95949,Private room,55,8,0,,,1,177,Average
30066459,"Upper West Side, NYC",10273945,Camila,Manhattan,Morningside Heights,40.80741,-73.96658000000001,Entire home/apt,150,13,1,2018-11-19,0.13,1,0,Average
30088359,Spacious studio across from Morningside Park,10842596,Ruth,Manhattan,Morningside Heights,40.80218,-73.95904,Entire home/apt,100,1,24,2019-07-07,3.09,1,1,Average
30200332,"NYUW 05-0 Upper West: NYC, Soho Luxury",39890192,Laura,Manhattan,Morningside Heights,40.80402,-73.96345,Entire home/apt,266,14,2,2019-05-27,0.78,12,86,Average
30310012,"Cozy, comfortable room in historic district",66294381,Maria,Manhattan,Morningside Heights,40.80385,-73.96305,Private room,45,10,0,,,1,0,Average
30537221,Spacious beautifully designed modern 2-bedroom,3137237,Oleg,Manhattan,Morningside Heights,40.81068,-73.9582,Entire home/apt,175,1,1,2018-12-30,0.16,1,0,Average
30850215,wheelchair accessible apt near Columbia University,230653775,Jane,Manhattan,Morningside Heights,40.80672,-73.96547,Entire home/apt,150,4,2,2019-05-23,0.55,1,0,Average
30879761,Comfortable Suite/Apartment in Manhattan,25573498,Tong,Manhattan,Morningside Heights,40.80511,-73.96571999999999,Entire home/apt,60,5,4,2019-02-20,0.59,1,0,Average
30907262,Spacious One-bedroom Home in Columbia U,215116298,冉阳,Manhattan,Morningside Heights,40.80449,-73.96426,Entire home/apt,80,14,0,,,1,0,Average
30938769,Bright 1 Bedroom / Columbia & Morningside Heights,88774551,Megan,Manhattan,Morningside Heights,40.81325,-73.96122,Entire home/apt,80,3,1,2018-12-20,0.15,1,0,Average
31120812,Sunny Bedroom off Broadway,126625033,Nina,Manhattan,Morningside Heights,40.80556,-73.96503,Private room,50,5,0,,,1,0,Average
31149002,"Close to all NYC attraction, easy access",24117374,Karina,Manhattan,Morningside Heights,40.80206,-73.95949,Private room,150,3,0,,,1,364,Average
31152858,Cozy bedroom next to Columbia University,232860638,Maria,Manhattan,Morningside Heights,40.809979999999996,-73.959,Private room,110,1,1,2019-01-29,0.19,1,0,Average
31313153,small room in Manhattan. Close to major nyc sites,37280441,Mary,Manhattan,Morningside Heights,40.81053,-73.96123,Private room,53,1,1,2019-01-09,0.17,2,0,Average
31704075,Cozy Manhattan Room,153793156,Erika,Manhattan,Morningside Heights,40.81633,-73.96069,Private room,50,2,15,2019-06-20,3.6,1,2,Average
31919779,Comfortable 1.5 Bedroom With Private Back Patio,9472223,Arthur,Manhattan,Morningside Heights,40.80636,-73.9578,Entire home/apt,79,3,0,,,3,0,Average
32374666,Get away for the weekend in a cozy private room,241708736,Jurany,Manhattan,Morningside Heights,40.80511,-73.95824,Private room,300,3,0,,,1,364,Average
32439523,Manhattan at its best!,10434070,Pit,Manhattan,Morningside Heights,40.804190000000006,-73.96603,Entire home/apt,180,5,4,2019-03-23,0.85,1,4,Average
32472366,Cozy quiet room in basement apt with mirrors & tv!,109516888,Becky,Manhattan,Morningside Heights,40.810520000000004,-73.95973000000001,Private room,175,6,1,2019-03-11,0.25,1,252,Average
32673942,Sunny and Very Spacious 1 bedroom Apartment,139591030,Robert,Manhattan,Morningside Heights,40.807140000000004,-73.96515,Entire home/apt,150,5,1,2019-03-22,0.28,1,0,Average
33044053,"Stay at the ""Claudette"" guest room in SoHa",70506007,Barry And Jimmy,Manhattan,Morningside Heights,40.80392,-73.95829,Private room,100,2,16,2019-06-29,4.57,1,38,Average
33434235,Comfort room close to Columbia University,251865256,Warren,Manhattan,Morningside Heights,40.80485,-73.96319,Private room,87,1,8,2019-05-19,2.5,1,365,Average
33787778,Uptown 1-bdr apartment. 2 stops to Times Sq!,222763653,Vaz,Manhattan,Morningside Heights,40.81342,-73.9565,Entire home/apt,165,1,15,2019-06-16,5.11,1,27,Average
33869355,"Cozy big Apt, Manhattan, Columbia, Central Park",163365183,Sijia,Manhattan,Morningside Heights,40.81153,-73.96112,Shared room,34,5,0,,,1,14,Average
33964102,"Cozy Morningside Park, Next to Columbia University",58521727,Ashton,Manhattan,Morningside Heights,40.80958,-73.95743,Entire home/apt,130,8,0,,,1,17,Average
34038619,"Cozy, convenient Upper West Side studio",236779549,Marina,Manhattan,Morningside Heights,40.80665,-73.96061999999999,Entire home/apt,115,31,0,,,1,57,Average
34094976,Sweet Home near Columbia,245014802,佳,Manhattan,Morningside Heights,40.80495,-73.96439000000001,Private room,50,60,0,,,1,72,Average
34283155,Clean Room in Upper West Side Near Columbia Uni,6655776,Jk,Manhattan,Morningside Heights,40.804359999999996,-73.96512,Private room,85,2,11,2019-07-07,5.79,1,9,Average
34284651,Columbia campus 2 bedrooms apartment,790288,Sandra,Manhattan,Morningside Heights,40.808,-73.96643,Entire home/apt,200,1,0,,,1,11,Average
34392437,"Quiet, Convenient 1-Bedroom in Morningside Heights",259447786,Jacob,Manhattan,Morningside Heights,40.80735,-73.95938000000001,Entire home/apt,150,2,4,2019-06-23,2.55,1,101,Average
34706349,Clean and Bright Classic Manhattan!,10032016,Eliana,Manhattan,Morningside Heights,40.80977,-73.95813000000001,Entire home/apt,250,15,1,2019-06-05,0.88,1,34,Average
34721935,哥伦比亚大学附近步行3分钟高档公寓主卧暑期降价转租,261895213,Ing,Manhattan,Morningside Heights,40.809020000000004,-73.96715999999999,Private room,65,3,1,2019-06-22,1.0,1,188,Average
34738463,Private Group Studio Apartment,4852748,Michelle,Manhattan,Morningside Heights,40.81304,-73.96131,Entire home/apt,195,2,1,2019-06-09,1.0,6,358,Average
34783887,Charming 1br in Morningside Heights,3138868,Wenfei,Manhattan,Morningside Heights,40.80535,-73.96307,Entire home/apt,140,4,1,2019-05-26,0.68,1,9,Average
35115612,Quiet Manhattan Apartment,264495166,Jordania,Manhattan,Morningside Heights,40.8019,-73.95924000000001,Private room,210,1,1,2019-06-20,1.0,3,86,Average
35238264,Gorgeous Two Bedroom Apartment Columbias Campus,59268420,Tomer,Manhattan,Morningside Heights,40.8127,-73.96163,Private room,100,1,1,2019-06-02,0.81,1,365,Average
35263872,Lovely private bedroom by Columbia University,28836096,George,Manhattan,Morningside Heights,40.81494,-73.96041,Private room,109,1,5,2019-06-22,4.29,2,148,Average
35264702,Cozy Private Bedroom By Columbia University,28836096,George,Manhattan,Morningside Heights,40.814890000000005,-73.95841999999999,Private room,109,1,10,2019-07-07,10.0,2,143,Average
35545626,Large quite apartment across from beautiful park,7271522,Mordechai,Manhattan,Morningside Heights,40.80695,-73.9654,Entire home/apt,250,7,0,,,1,10,Average
35576264,"Spacious private room, subway on same block",50278442,Francesco,Manhattan,Morningside Heights,40.80478,-73.96665,Private room,70,30,0,,,3,225,Average
35577810,Francesco’s Manhattan Bedroom w/Private Bathroom,50278442,Francesco,Manhattan,Morningside Heights,40.80482,-73.96493000000001,Private room,70,30,0,,,3,339,Average
35645630,Cute 1 bdr in UWS & Morningside Heights,13175303,Sasha,Manhattan,Morningside Heights,40.80491,-73.96339,Entire home/apt,135,1,1,2019-06-14,1.0,1,3,Average
35762030,Francesco’s Manhattan Private Room w/private bath,50278442,Francesco,Manhattan,Morningside Heights,40.805279999999996,-73.96547,Private room,70,30,0,,,3,328,Average
35874052,Cozy room with Queen Bed close to Columbia Uni,41434577,Nino,Manhattan,Morningside Heights,40.80413,-73.96556,Private room,49,30,0,,,1,32,Average
35939585,舒适的带空调单间,270327975,文静,Manhattan,Morningside Heights,40.80701,-73.96619,Private room,63,10,0,,,2,83,Average
35941376,舒适的阳光朝南单间-与哥大咫尺之遥,270327975,文静,Manhattan,Morningside Heights,40.80498,-73.9664,Private room,250,1,0,,,2,17,Average
36178444,Your relaxing escape - studio apartment in NYC,1134155,Hadeel,Manhattan,Morningside Heights,40.807390000000005,-73.96068000000001,Entire home/apt,150,2,0,,,1,33,Average
36262925,Amazing 1BR Apartment near Columbia University,6186588,Julio,Manhattan,Morningside Heights,40.815459999999995,-73.95823,Entire home/apt,150,2,0,,,1,10,Average
36312994,Cosy and quiet studio near Columbia University,2019485,Maria,Manhattan,Morningside Heights,40.8075,-73.96679,Entire home/apt,103,3,0,,,1,40,Average
36339403,Private bedroom near the water and Columbia,222549093,Anna Laura,Manhattan,Morningside Heights,40.814859999999996,-73.95795,Private room,59,3,0,,,3,5,Average
803778,Luxury Loft Noho New York City,4230317,Jenny,Manhattan,NoHo,40.72591,-73.99452,Entire home/apt,465,30,47,2019-05-31,0.67,1,277,Pricey
1818411,HUGE 2bdrm LOFT in NOHO/East Vill!,9522475,Liam,Manhattan,NoHo,40.72569,-73.99226999999999,Entire home/apt,455,30,93,2019-01-03,1.36,2,332,Pricey
2050993,"Noho East Vill Lux Bldg w/Gym,Pool ",4836650,Kris,Manhattan,NoHo,40.72717,-73.9927,Entire home/apt,350,2,1,2014-09-07,0.02,1,0,Pricey
4204988,Charming Soho One Bedroom + Loft,1162642,Emily,Manhattan,NoHo,40.725770000000004,-73.99337,Entire home/apt,350,2,0,,,2,0,Pricey
5941888,Full Floor Loft Style Apt/Noho/Bond,1679702,Kristy,Manhattan,NoHo,40.72634,-73.9932,Entire home/apt,330,2,4,2015-10-14,0.08,1,0,Pricey
6314148,"Beautiful, SEXY apartment",24874937,Brigitte,Manhattan,NoHo,40.72652,-73.99259,Entire home/apt,300,1,0,,,1,0,Pricey
6747685,Beautiful 1205 ft classic NoHo Loft,29769754,Tom,Manhattan,NoHo,40.7259,-73.9939,Entire home/apt,499,3,35,2019-05-27,0.72,1,223,Pricey
8254674,NOHO ART LOFT ON LAFAYETTE. BEST LOCATION IN NYC,4910739,Max,Manhattan,NoHo,40.72847,-73.99302,Entire home/apt,700,2,31,2019-07-01,1.29,1,54,Pricey
10158141,Noho Broadway 2 Bedroom Loft,50760546,CRNY Monthly Rentals,Manhattan,NoHo,40.72895,-73.9934,Entire home/apt,499,30,0,,,31,167,Pricey
14205634,Huge 2 Bed Loft Apt in Chic Downtown,1534634,Derek,Manhattan,NoHo,40.7259,-73.99336,Entire home/apt,407,30,12,2018-11-02,0.34,1,120,Pricey
